timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1706892239913,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,529,0,5,10,null,,0,windows-1251,1,0,DESKTOP-59ENBAD,0,0
1706892239697,260,Получить информацию с корзины,200,OK,Thread Group 1-3,text,true,,1694,882,5,10,https://dostaevsky.ru/basket/info,,259,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892238108,639,Добавить в корзину,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,4817,1647,5,10,null,,638,UTF-8,1,0,DESKTOP-59ENBAD,1210,0
1706892239287,763,Переход на вкладку,200,OK,Thread Group 1-4,text,true,,318573,439,5,10,https://dostaevsky.ru/soups,,636,UTF-8,1,0,DESKTOP-59ENBAD,0,57
1706892238684,763,Переход на вкладку категории,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,318573,439,5,10,null,,636,UTF-8,1,0,DESKTOP-59ENBAD,606,57
1706892239776,310,Получить информацию с корзины,200,OK,Thread Group 1-2,text,true,,1673,882,5,10,https://dostaevsky.ru/basket/info,,310,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892238194,683,Добавить в корзину,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,4776,1647,5,10,null,,683,UTF-8,1,0,DESKTOP-59ENBAD,1209,0
1706892239221,884,Вход на главную,200,OK,Thread Group 1-5,text,true,,335850,434,5,10,https://dostaevsky.ru/,,732,UTF-8,1,0,DESKTOP-59ENBAD,0,62
1706892238612,884,Вход,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,335850,434,5,10,null,,732,UTF-8,1,0,DESKTOP-59ENBAD,609,62
1706892239617,519,Переход на второй товар,200,OK,Thread Group 2-3,text,true,,296789,461,5,10,https://dostaevsky.ru/woks/black-pepper-beef-soba,,415,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892237644,1274,Выбор второго товара из списка,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 2-3,,true,,631492,964,5,10,null,,1056,UTF-8,1,0,DESKTOP-59ENBAD,1219,0
1706892233195,3493,Use Case № 2,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 2-3,,true,,1599456,2349,5,10,null,,2913,UTF-8,1,0,DESKTOP-59ENBAD,3449,58
1706892240137,0,Debug Sampler,200,OK,Thread Group 2-3,text,true,,693,0,5,10,null,,0,windows-1251,1,0,DESKTOP-59ENBAD,0,0
1706892240564,284,Удалить товар из корзины,200,OK,Thread Group 1-3,text,true,,1350,1008,5,10,https://dostaevsky.ru/basket/update-item-count,,284,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892239998,1046,Вход на главную,200,OK,Thread Group 2-4,text,true,,335692,434,5,10,https://dostaevsky.ru/,,910,UTF-8,1,0,DESKTOP-59ENBAD,0,57
1706892238996,1046,Вход,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2-4,,true,,335692,434,5,10,null,,910,UTF-8,1,0,DESKTOP-59ENBAD,1002,57
1706892240690,432,Удалить товар из корзины,200,OK,Thread Group 1-2,text,true,,1350,1008,5,10,https://dostaevsky.ru/basket/update-item-count,,432,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892240658,756,Переход на товар,200,OK,Thread Group 1-4,text,true,,296501,457,5,10,https://dostaevsky.ru/soups/salmon-fresh-soup,,654,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892240053,756,Переход на товар,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,296501,457,5,10,null,,654,UTF-8,1,0,DESKTOP-59ENBAD,607,0
1706892220392,21038,Вход на главную,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to dostaevsky.ru:443 [dostaevsky.ru/178.248.236.74] failed: Connection timed out: connect,Thread Group 2-2,text,false,,2754,0,5,10,https://dostaevsky.ru/,,0,UTF-8,1,1,DESKTOP-59ENBAD,0,21038
1706892219385,21038,Вход,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 2-2,,false,,2754,0,5,10,null,,0,UTF-8,1,1,DESKTOP-59ENBAD,1008,21038
1706892240706,983,Переход на вкладку,200,OK,Thread Group 1-5,text,true,,325528,438,5,10,https://dostaevsky.ru/woks,,860,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892240105,983,Переход на вкладку категории,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,325528,438,5,10,null,,860,UTF-8,1,0,DESKTOP-59ENBAD,603,0
1706892241462,322,Полуить информацию с корзины,200,OK,Thread Group 1-3,text,true,,1340,771,5,10,https://dostaevsky.ru/basket/info,,322,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892239957,606,Убрать из корзины,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,2690,1779,5,10,null,,606,UTF-8,1,0,DESKTOP-59ENBAD,1222,0
1706892241785,0,Debug Sampler,200,OK,Thread Group 1-3,text,true,,538,0,5,10,null,,0,windows-1251,1,0,DESKTOP-59ENBAD,0,0
1706892241149,847,Вход на главную,200,OK,Thread Group 2-3,text,true,,335377,434,5,10,https://dostaevsky.ru/,,712,UTF-8,1,0,DESKTOP-59ENBAD,0,58
1706892240137,847,Вход,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2-3,,true,,335377,434,5,10,null,,712,UTF-8,1,0,DESKTOP-59ENBAD,1012,58
1706892241731,380,Полуить информацию с корзины,200,OK,Thread Group 1-2,text,true,,1340,771,5,10,https://dostaevsky.ru/basket/info,,380,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892240086,812,Убрать из корзины,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,2690,1779,5,10,null,,812,UTF-8,1,0,DESKTOP-59ENBAD,1213,0
1706892242111,0,Debug Sampler,200,OK,Thread Group 1-2,text,true,,506,0,5,10,null,,0,windows-1251,1,0,DESKTOP-59ENBAD,0,0
1706892242017,439,Добавить товар в коризну,200,OK,Thread Group 1-4,text,true,,3122,765,5,10,https://dostaevsky.ru/ajax/basket/add_to_basket?item_id=10547,,439,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892241652,1046,Результаты поиска,200,OK,Thread Group 2-4,text,true,,331723,485,5,10,https://dostaevsky.ru/search-results?query=%D0%A0%D0%BE%D0%BB%D0%BB%D1%8B,,933,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892241044,1046,Ввод поискового запроса,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2-4,,true,,331723,485,5,10,null,,933,UTF-8,1,0,DESKTOP-59ENBAD,610,0
1706892242032,742,Результаты поиска,200,OK,Thread Group 2-2,text,true,,303265,479,5,10,https://dostaevsky.ru/search-results?query=%D0%A1%D1%83%D1%88%D0%B8,,618,UTF-8,1,0,DESKTOP-59ENBAD,0,59
1706892241432,742,Ввод поискового запроса,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2-2,,true,,303265,479,5,10,null,,618,UTF-8,1,0,DESKTOP-59ENBAD,602,59
1706892242300,515,Переход на товар,200,OK,Thread Group 1-5,text,true,,296330,461,5,10,https://dostaevsky.ru/woks/black-pepper-beef-soba,,401,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892241691,515,Переход на товар,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,296330,461,5,10,null,,401,UTF-8,1,0,DESKTOP-59ENBAD,613,0
1706892242393,860,Вход на главную,200,OK,Thread Group 1-3,text,true,,335981,434,5,10,https://dostaevsky.ru/,,715,UTF-8,1,0,DESKTOP-59ENBAD,0,61
1706892241785,860,Вход,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,335981,434,5,10,null,,715,UTF-8,1,0,DESKTOP-59ENBAD,608,61
1706892242597,715,Результаты поиска,200,OK,Thread Group 2-3,text,true,,323087,491,5,10,https://dostaevsky.ru/search-results?query=%D0%91%D1%83%D1%80%D0%B3%D0%B5%D1%80,,589,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892241996,715,Ввод поискового запроса,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2-3,,true,,323087,491,5,10,null,,589,UTF-8,1,0,DESKTOP-59ENBAD,602,0
1706892243070,305,Получить информацию с корзины,200,OK,Thread Group 1-4,text,true,,1686,882,5,10,https://dostaevsky.ru/basket/info,,305,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892241416,744,Добавить в корзину,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,4808,1647,5,10,null,,744,UTF-8,1,0,DESKTOP-59ENBAD,1215,0
1706892242723,760,Вход на главную,200,OK,Thread Group 1-2,text,true,,336049,434,5,10,https://dostaevsky.ru/,,620,UTF-8,1,0,DESKTOP-59ENBAD,0,58
1706892242111,760,Вход,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,336049,434,5,10,null,,620,UTF-8,1,0,DESKTOP-59ENBAD,612,58
1706892243420,364,Добавить товар в коризну,200,OK,Thread Group 1-5,text,true,,3064,765,5,10,https://dostaevsky.ru/ajax/basket/add_to_basket?item_id=10712,,364,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892243310,521,Переход на первый товар,200,OK,Thread Group 2-4,text,true,,312061,466,5,10,https://dostaevsky.ru/sets-sushi-rolls/california-roll,,413,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892242700,521,Выбор первого товара из списка,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2-4,,true,,312061,466,5,10,null,,413,UTF-8,1,0,DESKTOP-59ENBAD,610,0
1706892243389,505,Переход на первый товар,200,OK,Thread Group 2-2,text,true,,296544,473,5,10,https://dostaevsky.ru/sets-sushi-rolls/tuna-avocado-sushi-set,,398,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892242776,505,Выбор первого товара из списка,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2-2,,true,,296544,473,5,10,null,,398,UTF-8,1,0,DESKTOP-59ENBAD,613,0
1706892243987,183,Удалить товар из корзины,200,OK,Thread Group 1-4,text,true,,1350,1008,5,10,https://dostaevsky.ru/basket/update-item-count,,183,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892243925,534,Переход на первый товар,200,OK,Thread Group 2-3,text,true,,320525,464,5,10,https://dostaevsky.ru/pizza/smart-cheeseburger-pizza,,426,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892243313,534,Выбор первого товара из списка,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2-3,,true,,320525,464,5,10,null,,426,UTF-8,1,0,DESKTOP-59ENBAD,612,0
1706892243864,788,Переход на вкладку,200,OK,Thread Group 1-3,text,true,,377103,440,5,10,https://dostaevsky.ru/drinks,,651,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892243253,788,Переход на вкладку категории,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,377103,440,5,10,null,,651,UTF-8,1,0,DESKTOP-59ENBAD,613,0
1706892244398,291,Получить информацию с корзины,200,OK,Thread Group 1-5,text,true,,1741,882,5,10,https://dostaevsky.ru/basket/info,,291,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892242819,655,Добавить в корзину,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,4805,1647,5,10,null,,655,UTF-8,1,0,DESKTOP-59ENBAD,1215,0
1706892244096,748,Переход на вкладку,200,OK,Thread Group 1-2,text,true,,317257,440,5,10,https://dostaevsky.ru/sauces,,639,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892243483,748,Переход на вкладку категории,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,317257,440,5,10,null,,639,UTF-8,1,0,DESKTOP-59ENBAD,615,0
1706892244776,176,Полуить информацию с корзины,200,OK,Thread Group 1-4,text,true,,1340,771,5,10,https://dostaevsky.ru/basket/info,,176,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892243375,359,Убрать из корзины,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,2690,1779,5,10,null,,359,UTF-8,1,0,DESKTOP-59ENBAD,1218,0
1706892244952,0,Debug Sampler,200,OK,Thread Group 1-4,text,true,,527,0,5,10,null,,0,windows-1251,1,0,DESKTOP-59ENBAD,0,0
1706892244508,617,Результаты поиска,200,OK,Thread Group 2-2,text,true,,303354,479,5,10,https://dostaevsky.ru/search-results?query=%D0%A1%D1%83%D1%88%D0%B8,,513,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892244445,768,Результаты поиска,200,OK,Thread Group 2-4,text,true,,331322,485,5,10,https://dostaevsky.ru/search-results?query=%D0%A0%D0%BE%D0%BB%D0%BB%D1%8B,,655,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892245298,258,Удалить товар из корзины,200,OK,Thread Group 1-5,text,true,,1350,1008,5,10,https://dostaevsky.ru/basket/update-item-count,,258,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892245266,490,Переход на товар,200,OK,Thread Group 1-3,text,true,,296426,465,5,10,https://dostaevsky.ru/drinks/OZZY-frozzy-classic-cola,,384,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892244654,490,Переход на товар,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,296426,465,5,10,null,,384,UTF-8,1,0,DESKTOP-59ENBAD,613,0
1706892245062,702,Результаты поиска,200,OK,Thread Group 2-3,text,true,,323634,491,5,10,https://dostaevsky.ru/search-results?query=%D0%91%D1%83%D1%80%D0%B3%D0%B5%D1%80,,585,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892245454,732,Переход на товар,200,OK,Thread Group 1-2,text,true,,295778,461,5,10,https://dostaevsky.ru/sauces/sweet-and-sour-sauce,,622,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892244846,732,Переход на товар,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,295778,461,5,10,null,,622,UTF-8,1,0,DESKTOP-59ENBAD,609,0
1706892245818,501,Переход на второй товар,200,OK,Thread Group 2-4,text,true,,311725,468,5,10,https://dostaevsky.ru/sets-sushi-rolls/spicy-salmon-roll,,394,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892243831,1269,Выбор второго товара из списка,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 2-4,,true,,643047,953,5,10,null,,1049,UTF-8,1,0,DESKTOP-59ENBAD,1219,0
1706892238996,3882,Use Case № 2,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 2-4,,true,,1622523,2338,5,10,null,,3305,UTF-8,1,0,DESKTOP-59ENBAD,3441,57
1706892246319,0,Debug Sampler,200,OK,Thread Group 2-4,text,true,,760,0,5,10,null,,0,windows-1251,1,0,DESKTOP-59ENBAD,0,0
1706892245736,594,Переход на второй товар,200,OK,Thread Group 2-2,text,true,,294918,466,5,10,https://dostaevsky.ru/sets-sushi-rolls/chuka-sushi-set,,492,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892243894,1211,Выбор второго товара из списка,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 2-2,,true,,598272,945,5,10,null,,1005,UTF-8,1,0,DESKTOP-59ENBAD,1225,0
1706892219385,23496,Use Case № 2,,"Number of samples in transaction : 8, number of failing samples : 1",Thread Group 2-2,,false,,1200835,1897,5,10,null,,2021,UTF-8,1,1,DESKTOP-59ENBAD,3448,21097
1706892246330,0,Debug Sampler,200,OK,Thread Group 2-2,text,true,,775,0,5,10,null,,0,windows-1251,1,0,DESKTOP-59ENBAD,0,0
1706892246158,327,Полуить информацию с корзины,200,OK,Thread Group 1-5,text,true,,1340,771,5,10,https://dostaevsky.ru/basket/info,,327,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892244689,585,Убрать из корзины,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,2690,1779,5,10,null,,585,UTF-8,1,0,DESKTOP-59ENBAD,1211,0
1706892246485,0,Debug Sampler,200,OK,Thread Group 1-5,text,true,,541,0,5,10,null,,0,windows-1251,1,0,DESKTOP-59ENBAD,0,0
1706892245565,957,Вход на главную,200,OK,Thread Group 1-4,text,true,,336081,434,5,10,https://dostaevsky.ru/,,820,UTF-8,1,0,DESKTOP-59ENBAD,0,58
1706892244952,957,Вход,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,336081,434,5,10,null,,820,UTF-8,1,0,DESKTOP-59ENBAD,614,58
1706892246363,354,Добавить товар в коризну,200,OK,Thread Group 1-3,text,true,,3061,765,5,10,https://dostaevsky.ru/ajax/basket/add_to_basket?item_id=13879,,354,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892246379,583,Переход на второй товар,200,OK,Thread Group 2-3,text,true,,321673,458,5,10,https://dostaevsky.ru/pizza/cheeseburger-pizza,,474,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892244459,1285,Выбор второго товара из списка,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 2-3,,true,,645307,949,5,10,null,,1059,UTF-8,1,0,DESKTOP-59ENBAD,1218,0
1706892240137,3381,Use Case № 2,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 2-3,,true,,1624296,2338,5,10,null,,2786,UTF-8,1,0,DESKTOP-59ENBAD,3444,58
1706892246962,0,Debug Sampler,200,OK,Thread Group 2-3,text,true,,728,0,5,10,null,,0,windows-1251,1,0,DESKTOP-59ENBAD,0,0
1706892246789,434,Добавить товар в коризну,200,OK,Thread Group 1-2,text,true,,3189,765,5,10,https://dostaevsky.ru/ajax/basket/add_to_basket?item_id=13015,,434,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892247137,663,Переход на вкладку,200,OK,Thread Group 1-4,text,true,,328381,441,5,10,https://dostaevsky.ru/georgia,,544,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892246523,663,Переход на вкладку категории,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,328381,441,5,10,null,,544,UTF-8,1,0,DESKTOP-59ENBAD,617,0
1706892247326,483,Получить информацию с корзины,200,OK,Thread Group 1-3,text,true,,1755,882,5,10,https://dostaevsky.ru/basket/info,,483,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892245757,837,Добавить в корзину,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,4816,1647,5,10,null,,837,UTF-8,1,0,DESKTOP-59ENBAD,1215,0
1706892247831,241,Получить информацию с корзины,200,OK,Thread Group 1-2,text,true,,1679,882,5,10,https://dostaevsky.ru/basket/info,,241,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892246187,675,Добавить в корзину,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,4868,1647,5,10,null,,675,UTF-8,1,0,DESKTOP-59ENBAD,1210,0
1706892247090,1107,Вход на главную,200,OK,Thread Group 1-5,text,true,,335648,434,5,10,https://dostaevsky.ru/,,963,UTF-8,1,0,DESKTOP-59ENBAD,0,66
1706892246485,1107,Вход,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,335648,434,5,10,null,,963,UTF-8,1,0,DESKTOP-59ENBAD,605,66
1706892247342,870,Вход на главную,200,OK,Thread Group 2-2,text,true,,335858,434,5,10,https://dostaevsky.ru/,,729,UTF-8,1,0,DESKTOP-59ENBAD,0,59
1706892246330,870,Вход,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2-2,,true,,335858,434,5,10,null,,729,UTF-8,1,0,DESKTOP-59ENBAD,1012,59
1706892247326,907,Вход на главную,200,OK,Thread Group 2-4,text,true,,335046,434,5,10,https://dostaevsky.ru/,,772,UTF-8,1,0,DESKTOP-59ENBAD,0,58
1706892246319,907,Вход,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2-4,,true,,335046,434,5,10,null,,772,UTF-8,1,0,DESKTOP-59ENBAD,1007,58
1706892248415,232,Удалить товар из корзины,200,OK,Thread Group 1-3,text,true,,1350,1008,5,10,https://dostaevsky.ru/basket/update-item-count,,232,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892247972,741,Вход на главную,200,OK,Thread Group 2-3,text,true,,335649,434,5,10,https://dostaevsky.ru/,,603,UTF-8,1,0,DESKTOP-59ENBAD,0,59
1706892246962,741,Вход,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2-3,,true,,335649,434,5,10,null,,603,UTF-8,1,0,DESKTOP-59ENBAD,1010,59
1706892248684,198,Удалить товар из корзины,200,OK,Thread Group 1-2,text,true,,1350,1008,5,10,https://dostaevsky.ru/basket/update-item-count,,198,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892248415,490,Переход на товар,200,OK,Thread Group 1-4,text,true,,296095,464,5,10,https://dostaevsky.ru/georgia/tomato-khachapuri-boat,,389,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892247803,490,Переход на товар,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,296095,464,5,10,null,,389,UTF-8,1,0,DESKTOP-59ENBAD,615,0
1706892228002,21046,Вход на главную,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to dostaevsky.ru:443 [dostaevsky.ru/178.248.236.74] failed: Connection timed out: connect,Thread Group 2-5,text,false,,2754,0,5,10,https://dostaevsky.ru/,,0,UTF-8,1,1,DESKTOP-59ENBAD,0,21046
1706892226995,21046,Вход,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 2-5,,false,,2754,0,5,10,null,,0,UTF-8,1,1,DESKTOP-59ENBAD,1007,21046
1706892248843,609,Результаты поиска,200,OK,Thread Group 2-4,text,true,,291885,497,5,10,https://dostaevsky.ru/search-results?query=%D0%A7%D0%B8%D0%B7%D0%BA%D0%B5%D0%B9%D0%BA,,509,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892248233,609,Ввод поискового запроса,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2-4,,true,,291885,497,5,10,null,,509,UTF-8,1,0,DESKTOP-59ENBAD,612,0
1706892249253,222,Полуить информацию с корзины,200,OK,Thread Group 1-3,text,true,,1340,771,5,10,https://dostaevsky.ru/basket/info,,222,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892247809,454,Убрать из корзины,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,2690,1779,5,10,null,,454,UTF-8,1,0,DESKTOP-59ENBAD,1212,0
1706892249475,0,Debug Sampler,200,OK,Thread Group 1-3,text,true,,552,0,5,10,null,,0,windows-1251,1,0,DESKTOP-59ENBAD,0,0
1706892249492,181,Полуить информацию с корзины,200,OK,Thread Group 1-2,text,true,,1340,771,5,10,https://dostaevsky.ru/basket/info,,181,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892248072,379,Убрать из корзины,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,2690,1779,5,10,null,,379,UTF-8,1,0,DESKTOP-59ENBAD,1222,0
1706892249673,0,Debug Sampler,200,OK,Thread Group 1-2,text,true,,542,0,5,10,null,,0,windows-1251,1,0,DESKTOP-59ENBAD,0,0
1706892248812,934,Переход на вкладку,200,OK,Thread Group 1-5,text,true,,453611,439,5,10,https://dostaevsky.ru/pizza,,768,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892248197,934,Переход на вкладку категории,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,453611,439,5,10,null,,768,UTF-8,1,0,DESKTOP-59ENBAD,618,0
1706892249511,426,Добавить товар в коризну,200,OK,Thread Group 1-4,text,true,,3086,765,5,10,https://dostaevsky.ru/ajax/basket/add_to_basket?item_id=15214,,426,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892249316,684,Результаты поиска,200,OK,Thread Group 2-3,text,true,,303162,479,5,10,https://dostaevsky.ru/search-results?query=%D0%A1%D1%83%D1%88%D0%B8,,579,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892248713,684,Ввод поискового запроса,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2-3,,true,,303162,479,5,10,null,,579,UTF-8,1,0,DESKTOP-59ENBAD,605,0
1706892248828,1850,Результаты поиска,200,OK,Thread Group 2-2,text,true,,536648,485,5,10,https://dostaevsky.ru/search-results?query=%D0%9F%D0%B8%D1%86%D1%86%D0%B0,,1655,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892248212,1850,Ввод поискового запроса,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2-2,,true,,536648,485,5,10,null,,1655,UTF-8,1,0,DESKTOP-59ENBAD,619,0
1706892250060,638,Переход на первый товар,200,OK,Thread Group 2-4,text,true,,295950,453,5,10,https://dostaevsky.ru/desserts/cheesecake,,537,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892249454,638,Выбор первого товара из списка,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2-4,,true,,295950,453,5,10,null,,537,UTF-8,1,0,DESKTOP-59ENBAD,607,0
1706892250359,504,Переход на товар,200,OK,Thread Group 1-5,text,true,,321714,455,5,10,https://dostaevsky.ru/pizza/pepperoni-pizza,,389,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892250076,796,Вход на главную,200,OK,Thread Group 1-3,text,true,,336420,434,5,10,https://dostaevsky.ru/,,650,UTF-8,1,0,DESKTOP-59ENBAD,0,62
1706892249749,504,Переход на товар,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,321714,455,5,10,null,,389,UTF-8,1,0,DESKTOP-59ENBAD,619,0
1706892249475,796,Вход,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,336420,434,5,10,null,,650,UTF-8,1,0,DESKTOP-59ENBAD,601,62
1706892250549,445,Получить информацию с корзины,200,OK,Thread Group 1-4,text,true,,1710,882,5,10,https://dostaevsky.ru/basket/info,,445,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892248908,871,Добавить в корзину,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,4796,1647,5,10,null,,871,UTF-8,1,0,DESKTOP-59ENBAD,1216,0
1706892250283,743,Вход на главную,200,OK,Thread Group 1-2,text,true,,334803,434,5,10,https://dostaevsky.ru/,,605,UTF-8,1,0,DESKTOP-59ENBAD,0,60
1706892249673,743,Вход,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,334803,434,5,10,null,,605,UTF-8,1,0,DESKTOP-59ENBAD,611,60
1706892250613,571,Переход на первый товар,200,OK,Thread Group 2-3,text,true,,295931,473,5,10,https://dostaevsky.ru/sets-sushi-rolls/tuna-avocado-sushi-set,,472,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892250002,571,Выбор первого товара из списка,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2-3,,true,,295931,473,5,10,null,,472,UTF-8,1,0,DESKTOP-59ENBAD,611,0
1706892251295,531,Переход на первый товар,200,OK,Thread Group 2-2,text,true,,320430,454,5,10,https://dostaevsky.ru/pizza/colorado-pizza,,418,UTF-8,1,0,DESKTOP-59ENBAD,0,0
